state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
nc,2013,lower,HB 911,Adjust Highway Equity Formula.,2013-04-13 03:13:36.283000,2014-03-05 01:06:46.116000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2013,lower,HB 912,Voluntary Contributions to the General Fund.,2013-04-13 03:13:36.512000,2014-03-05 01:14:57.615000,bill,"Legislative Affairs|State Agencies|Public Services|Budget, Spending, and Taxes"
nc,2013,lower,HB 913,Voter Integrity.,2013-04-13 03:13:36.687000,2014-03-05 01:07:39.135000,bill,Municipal and County Issues|Public Services|Crime|Campaign Finance and Election Issues|Technology and Communication|Military|State Agencies
nc,2013,lower,HB 914,Public Safety/Gun Transfer/Background Check.,2013-04-13 03:13:36.815000,2014-03-05 01:06:10.059000,bill,Commerce|Legal Issues|Public Services|Crime|State Agencies|Guns
nc,2013,lower,HB 915,Road Safety Through Drivers License Access.,2013-04-13 03:13:36.983000,2014-03-05 01:06:19.320000,bill,Public Services|Transportation|Legal Issues
nc,2013,lower,HB 916,Survey Equal Pay Practices in Private Sector.,2013-04-13 03:13:37.159000,2014-03-05 01:09:59.050000,bill,Commerce|Legislative Affairs|Public Services|Sexual Orientation and Gender Issues|Civil Liberties and Civil Rights|Labor and Employment
nc,2013,lower,HB 917,Adopt Dublin Peanut Festival.,2013-04-13 03:13:37.282000,2014-03-05 01:06:36.708000,bill,Recreation|Legislative Affairs|Municipal and County Issues|Public Services|Trade|Agriculture and Food|Other|Arts and Humanities
nc,2013,lower,HB 918,Electioneering and IE Reporting Changes.,2013-04-13 03:13:37.422000,2014-03-05 01:06:31.694000,bill,Campaign Finance and Election Issues|State Agencies|Public Services|Other|Legal Issues
nc,2013,lower,HB 919,Campaign Finance Electronic Reporting.,2013-04-13 03:13:37.546000,2014-03-05 01:13:24.018000,bill,Campaign Finance and Election Issues|State Agencies|Public Services|Other|Technology and Communication
nc,2013,lower,HB 92,GSC Technical Corrections 2013.,2013-02-13 01:02:08.438000,2014-03-05 01:06:40.683000,bill,Legislative Affairs|Public Services|Crime|Labor and Employment|Other|Health|Business and Consumers|Animal Rights and Wildlife Issues|Transportation|Legal Issues|Municipal and County Issues|Drugs|Judiciary|Executive Branch|Environmental|Arts and Humanities|Commerce|Social Issues|Family and Children Issues|Housing and Property|Energy|Campaign Finance and Election Issues|State Agencies|Education|Insurance
nc,2013,lower,HB 920,Farmland Preservation/DOT Projects.,2013-04-13 03:13:37.639000,2014-03-05 01:09:06.949000,bill,Transportation|Legal Issues|Legislative Affairs|Public Services|Agriculture and Food|Environmental|Housing and Property
nc,2013,lower,HB 921,Utilities/Electric Smart Meters.,2013-04-13 03:13:37.762000,2014-03-05 01:08:57.461000,bill,Environmental|Public Services
nc,2013,lower,HB 922,Extend Federal Emergency UI.,2013-04-13 03:13:37.901000,2014-03-05 01:12:33.839000,bill,"Labor and Employment|Public Services|Insurance|Legislative Affairs|Budget, Spending, and Taxes"
nc,2013,lower,HB 923,Specify Time/Reinstate License/Child Support.,2013-04-13 03:13:38.012000,2014-03-05 01:14:42.618000,bill,Transportation|Legal Issues|Family and Children Issues|Public Services|Judiciary|Labor and Employment
nc,2013,lower,HB 924,Multicounty Economic Development Coop.,2013-04-13 03:13:38.178000,2014-03-05 01:09:20.351000,bill,Commerce|Public Services|Municipal and County Issues
nc,2013,lower,HB 925,LRC Study Liens/Notification of Payment.,2013-04-13 03:13:38.273000,2014-03-05 01:05:34.333000,bill,Commerce|State Agencies|Public Services|Legislative Affairs|Housing and Property
nc,2013,lower,HB 926,Notaries/Private Right of Action.,2013-04-13 03:13:38.406000,2014-03-05 01:05:21.451000,bill,Public Services|Legal Issues|Judiciary
nc,2013,lower,HB 927,UNC/William Richardson Davie Statue.,2013-04-13 03:13:38.515000,2014-03-05 01:13:04.127000,bill,Municipal and County Issues|Public Services|Executive Branch|Other|State Agencies|Education
nc,2013,lower,HB 928,Carolina Field of Honor/Funds.,2013-04-13 03:13:38.620000,2014-03-05 01:14:03.115000,bill,"Military|Public Services|Other|Municipal and County Issues|Budget, Spending, and Taxes"
nc,2013,lower,HB 929,State Motor Fleet/Increase Fuel Efficiency.,2013-04-13 03:13:38.738000,2014-03-05 01:08:16.215000,bill,Commerce|Transportation|Public Services|Environmental|State Agencies|Energy
nc,2013,lower,HB 93,School Calendar Flexibility/Craven County.,2013-02-13 01:02:08.616000,2014-03-05 01:15:29.885000,bill,State Agencies|Education|Municipal and County Issues|Legislative Affairs
nc,2013,lower,HB 930,Dog Breeding Stds./Law Enforcement Tools.,2013-04-13 03:13:38.847000,2014-12-03 01:26:10.020000,bill,Commerce|Public Services|Legal Issues|Animal Rights and Wildlife Issues|Crime
nc,2013,lower,HB 931,Highway Memorial Streamlining.,2013-04-13 03:13:38.938000,2014-03-05 01:15:35.170000,bill,Public Services|Other|Transportation
nc,2013,lower,HB 932,Freedom of Movement/Southwestern NC.,2013-04-13 03:13:39.165000,2014-03-05 01:09:58.949000,bill,Housing and Property|State Agencies|Transportation|Public Services|Municipal and County Issues
nc,2013,lower,HB 933,Informed Consent for HIV/AIDS Testing.,2013-04-13 03:13:39.484000,2014-03-05 01:13:11.841000,bill,Legal Issues|Municipal and County Issues|Public Services|Judiciary|Sexual Orientation and Gender Issues|Other|Health|Reproductive Issues|State Agencies|Education
nc,2013,lower,HB 934,Preventive Care and Payment Reform Act.,2013-04-13 03:13:39.646000,2014-03-05 01:07:22.541000,bill,Commerce|Public Services|Health|Insurance|Labor and Employment
nc,2013,lower,HB 935,NC Pre-K Law Changes.,2013-04-13 03:13:39.805000,2014-03-05 01:09:39.826000,bill,Family and Children Issues|Legislative Affairs|Public Services|Executive Branch|Other|Health|State Agencies|Education|Legal Issues
nc,2013,lower,HB 936,Wildlife Poacher Reward Fund.,2013-04-13 03:13:39.997000,2014-03-05 01:13:04.256000,bill,"Legislative Affairs|Public Services|Crime|Environmental|Budget, Spending, and Taxes|State Agencies|Animal Rights and Wildlife Issues"
nc,2013,lower,HB 937,Amend Various Firearms Laws.,2013-04-13 03:13:40.107000,2014-03-05 01:10:19.072000,bill,Legal Issues|Family and Children Issues|Public Services|Judiciary|Crime|Agriculture and Food|State Agencies|Education|Guns|Legislative Affairs
nc,2013,lower,HB 938,Clarify Wetlands Permitting.,2013-04-13 03:13:40.206000,2014-03-05 01:15:09.677000,bill,Transportation|Legal Issues|Municipal and County Issues|Public Services|Environmental|Other|State Agencies|Legislative Affairs
nc,2013,lower,HB 939,Restrict Railroad Height Change at Crossings.,2013-04-13 03:13:40.305000,2014-03-05 01:09:47.408000,bill,Public Services|Other|Transportation
nc,2013,lower,HB 94,Amend Environmental Laws 2013.,2013-02-13 01:02:08.782000,2014-03-05 01:08:54.707000,bill,Transportation|Legal Issues|Municipal and County Issues|Public Services|Agriculture and Food|Environmental|Other|Health|Technology and Communication|Energy|State Agencies|Business and Consumers|Animal Rights and Wildlife Issues|Legislative Affairs
nc,2013,lower,HB 941,LRC Study/Medical Use Of Cannabis.,2013-04-13 03:13:40.506000,2014-03-05 01:12:59.474000,bill,Legislative Affairs|Drugs|Public Services|Health|State Agencies|Science and Medical Research
nc,2013,lower,HB 942,Discharge Firearm With Reckless Disregard.,2013-04-13 03:13:40.619000,2014-12-03 01:26:05.944000,bill,Public Services|Guns|Crime
nc,2013,lower,HB 943,The NC Small Business Tech. & Innovation Act.,2013-04-16 03:22:07.032000,2014-03-05 01:05:14.068000,bill,"Commerce|Public Services|Labor and Employment|Other|Technology and Communication|Budget, Spending, and Taxes|State Agencies|Business and Consumers|Science and Medical Research"
nc,2013,lower,HB 944,Opportunity Scholarship Act.,2013-04-16 03:22:07.157000,2014-03-05 01:14:26.667000,bill,"Public Services|Other|Education|Budget, Spending, and Taxes"
nc,2013,lower,HB 945,Funds/Enforce Adult Protective Services Laws.,2013-04-17 02:48:04.988000,2014-03-05 01:07:36.374000,bill,"Senior Issues|Municipal and County Issues|Public Services|Health|Budget, Spending, and Taxes|State Agencies"
nc,2013,lower,HB 946,Extend Qualified Business Venture Tax Credit.,2013-04-17 02:48:05.177000,2014-03-05 01:09:20.455000,bill,"Commerce|Public Services|Business and Consumers|Legal Issues|Budget, Spending, and Taxes"
nc,2013,lower,HB 947,Funds for Futures for Kids Program.,2013-04-17 02:48:05.357000,2014-03-05 01:08:15.341000,bill,"Labor and Employment|Public Services|Education|State Agencies|Budget, Spending, and Taxes"
nc,2013,lower,HB 948,Notice for Tax Levies.,2013-04-17 02:48:05.729000,2014-03-05 01:15:51.882000,bill,"Commerce|Public Services|Other|Budget, Spending, and Taxes|Housing and Property"
nc,2013,lower,HB 949,Market Based Recycling.,2013-04-17 02:48:05.936000,2014-03-05 01:09:14.583000,bill,Commerce|Public Services|Municipal and County Issues|Environmental
nc,2013,lower,HB 95,Standard of Proof/Public Safety Dispatchers.,2013-02-13 01:02:09.111000,2014-03-05 01:06:23.804000,bill,Labor and Employment|Public Services|Legal Issues|Technology and Communication
nc,2013,lower,HB 950,UNC/Salary increases.,2013-04-17 02:48:06.187000,2014-03-05 01:09:23.393000,bill,"Labor and Employment|State Agencies|Education|Public Services|Budget, Spending, and Taxes"
nc,2013,lower,HB 951,Eliminate Tax Designation for Political Party.,2013-04-17 02:48:06.321000,2014-03-05 01:13:44.566000,bill,"Campaign Finance and Election Issues|Public Services|Budget, Spending, and Taxes"
nc,2013,lower,HB 952,Delay Sales Tax Distrib. Change Effect. Date.,2013-04-17 02:48:06.583000,2014-03-05 01:13:27.512000,bill,"Commerce|Public Services|Budget, Spending, and Taxes|Municipal and County Issues"
nc,2013,lower,HB 953,Make Conservation Tax Credit Transferrable.,2013-04-17 02:48:06.772000,2014-03-05 01:09:52.925000,bill,"Legal Issues|Public Services|Environmental|Other|Budget, Spending, and Taxes|Housing and Property|Business and Consumers"
nc,2013,lower,HB 954,Increase Wildlife Resources License Fees.,2013-04-17 02:48:06.974000,2014-03-05 01:08:17.314000,bill,Legal Issues|Municipal and County Issues|Public Services|Environmental|Other|State Agencies|Animal Rights and Wildlife Issues
nc,2013,lower,HB 955,School Board Fiscal Accountability Act.,2013-04-17 02:48:07.239000,2014-03-05 01:05:53.331000,bill,"Legal Issues|Municipal and County Issues|Public Services|Budget, Spending, and Taxes|Housing and Property|State Agencies|Education"
nc,2013,lower,HB 956,Regulate Ownership of Aggressive Dog Breeds.,2013-04-17 02:48:07.410000,2014-03-05 01:07:37.157000,bill,Legal Issues|Public Services|Animal Rights and Wildlife Issues|Other|Health|Crime|Insurance
nc,2013,lower,HB 957,Food Desert Zones.,2013-04-18 03:44:24.493000,2014-03-05 01:12:24.983000,bill,"Commerce|Municipal and County Issues|Public Services|Agriculture and Food|Other|Health|Budget, Spending, and Taxes|Welfare and Poverty"
nc,2013,lower,HB 958,Compliance Dismissals/Fee.,2013-04-18 03:44:24.618000,2014-03-05 01:08:17.624000,bill,"Transportation|Legal Issues|Public Services|Judiciary|Crime|Labor and Employment|Other|Budget, Spending, and Taxes|State Agencies"
nc,2013,lower,HB 959,Large Mfg. Facility Extension/Study of 1%/$80.,2013-04-18 03:44:24.762000,2014-03-05 01:06:49.399000,bill,"Commerce|Legislative Affairs|Public Services|Other|Budget, Spending, and Taxes|Business and Consumers"
nc,2013,lower,HB 96,Equal Tax Treatment of Gov't Retiree Benefits.,2013-02-13 01:02:09.295000,2014-03-05 01:07:59.252000,bill,"Senior Issues|Legislative Affairs|Municipal and County Issues|Public Services|Labor and Employment|Budget, Spending, and Taxes|State Agencies|Education"
nc,2013,lower,HB 960,Innovation Through Local Schools.,2013-04-18 03:44:24.910000,2014-03-05 01:09:59.527000,bill,"Municipal and County Issues|Public Services|Civil Liberties and Civil Rights|Labor and Employment|Other|Health|Budget, Spending, and Taxes|Indigenous Peoples|Federal, State, and Local Relations|State Agencies|Education"
nc,2013,lower,HB 961,Tax Modernization and Simplification.,2013-04-18 03:44:25.264000,2014-03-05 01:06:13.965000,bill,"Commerce|Legal Issues|Municipal and County Issues|Public Services|Insurance|Labor and Employment|Other|Budget, Spending, and Taxes|Housing and Property|Education|Business and Consumers|Energy"
nc,2013,lower,HB 962,Municipal Sales Tax.,2013-04-18 03:44:25.436000,2014-03-05 01:08:59.342000,bill,"Commerce|Public Services|Budget, Spending, and Taxes|Municipal and County Issues"
nc,2013,lower,HB 963,Share Arrest Warrant Status/JDIG.,2013-04-18 03:44:25.600000,2014-03-05 01:16:00.399000,bill,"Commerce|Public Services|Crime|Budget, Spending, and Taxes|State Agencies|Education"
nc,2013,lower,HB 964,Appropriations Act of 2013.,2013-04-18 03:44:25.762000,2014-03-05 01:14:09.292000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2013,lower,HB 965,Teacher Licensure Fees.,2013-04-18 03:44:26.130000,2014-12-03 01:25:49.488000,bill,Legal Issues|Public Services|Labor and Employment|Other|Technology and Communication|State Agencies|Education
nc,2013,lower,HB 966,Cap Fuel Tax.,2013-04-18 03:44:26.269000,2014-03-05 01:08:29.104000,bill,"Energy|Transportation|Public Services|Budget, Spending, and Taxes"
nc,2013,lower,HB 967,2013 Appropriations Act.,2013-04-18 03:44:26.482000,2014-12-03 01:25:56.204000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2013,lower,HB 968,Increase Successful CTE Participation.,2013-04-18 03:44:26.629000,2014-12-03 01:26:28.698000,bill,"Commerce|Municipal and County Issues|Public Services|Labor and Employment|Other|Budget, Spending, and Taxes|State Agencies|Education"
nc,2013,lower,HB 969,Broaden Successful AP Participation.,2013-04-18 03:44:26.799000,2014-12-03 01:26:38.704000,bill,"Municipal and County Issues|Public Services|Labor and Employment|Budget, Spending, and Taxes|State Agencies|Education"
nc,2013,lower,HB 97,Lottery Funds Used for Digital Learning.,2013-02-13 01:02:09.406000,2014-12-03 01:25:45.198000,bill,"Gambling and Gaming|Public Services|Technology and Communication|Budget, Spending, and Taxes|Education|Science and Medical Research"
nc,2013,lower,HB 970,Funds for NC Food Banks.,2013-04-18 03:44:27.012000,2014-03-05 01:13:03.618000,bill,"Municipal and County Issues|Public Services|Agriculture and Food|Health|Budget, Spending, and Taxes|State Agencies|Education|Business and Consumers|Welfare and Poverty"
nc,2013,lower,HB 971,A Family For Every Child/Foster Care.,2013-04-18 03:44:27.279000,2014-03-05 01:06:37.115000,bill,"Family and Children Issues|Legislative Affairs|Public Services|Executive Branch|Other|Health|Budget, Spending, and Taxes|State Agencies|Business and Consumers"
nc,2013,lower,HB 972,Eliminate Continuing Care Prop. Tax Exemption.,2013-04-18 03:44:27.467000,2014-03-05 01:09:52.519000,bill,"Senior Issues|Legal Issues|Public Services|Health|Budget, Spending, and Taxes|Housing and Property"
nc,2013,lower,HB 973,Funds/Two-Tiered Pay for Three-Way Contracts.,2013-04-18 03:44:27.609000,2014-03-05 01:13:05.887000,bill,"Public Services|Labor and Employment|Other|Health|Budget, Spending, and Taxes|State Agencies|Business and Consumers"
nc,2013,lower,HB 974,Governor's Proposed Budget.,2013-04-18 03:44:27.786000,2014-12-03 01:25:39.430000,bill,"Legislative Affairs|Public Services|Recreation|Crime|Labor and Employment|Other|Health|Business and Consumers|Animal Rights and Wildlife Issues|Welfare and Poverty|Senior Issues|Government Reform|Transportation|Legal Issues|Municipal and County Issues|Drugs|Judiciary|Executive Branch|Environmental|Federal, State, and Local Relations|Arts and Humanities|Budget, Spending, and Taxes|Commerce|Social Issues|Gambling and Gaming|Family and Children Issues|Civil Liberties and Civil Rights|Technology and Communication|Housing and Property|Energy|Campaign Finance and Election Issues|Agriculture and Food|State Agencies|Education|Insurance|Science and Medical Research"
nc,2013,lower,HB 975,Modify Low Wealth School Funding Formula.,2013-04-18 03:44:28.648000,2014-03-05 01:12:13.755000,bill,"Municipal and County Issues|Public Services|Other|Budget, Spending, and Taxes|Military|State Agencies|Education"
nc,2013,lower,HB 976,Gun Safety Act.,2013-04-18 03:44:28.813000,2014-03-05 01:11:35.237000,bill,Commerce|Guns|Legal Issues|Public Services|Crime|Other|State Agencies|Insurance
nc,2013,lower,HB 977,Reentry Funds.,2013-04-18 03:44:30.316000,2014-03-05 01:14:57.268000,bill,"Legal Issues|Municipal and County Issues|Public Services|Judiciary|Crime|Labor and Employment|Budget, Spending, and Taxes|State Agencies|Education"
nc,2013,lower,HB 978,School of Science and Math/Fees.,2013-04-18 03:44:30.573000,2014-03-05 01:10:00.329000,bill,State Agencies|Education|Other|Public Services|Science and Medical Research
nc,2013,lower,HB 979,DOT Funding to Support Economic Development.,2013-04-18 03:44:30.733000,2014-03-05 01:06:46.586000,bill,"Commerce|Public Services|Transportation|Budget, Spending, and Taxes"
nc,2013,lower,HB 98,Johnston County Schools/Calendar Flexibility.,2013-02-13 01:02:09.908000,2014-03-05 01:14:15.767000,bill,State Agencies|Education|Municipal and County Issues|Legislative Affairs
nc,2013,lower,HB 980,Medicaid/2012-2013 Additional Appropriations.,2013-04-18 03:44:30.955000,2014-03-05 01:12:44.535000,bill,"Transportation|Legislative Affairs|Drugs|Public Services|Health|Budget, Spending, and Taxes|State Agencies|Insurance|Welfare and Poverty"
nc,2013,lower,HB 981,New MHDDSA Region & Psych. Hospital.,2013-04-18 03:44:31.136000,2014-03-05 01:15:24.405000,bill,"Drugs|Public Services|Health|Budget, Spending, and Taxes|Housing and Property|State Agencies"
nc,2013,lower,HB 982,Modify Medicaid Subrogation Statute.,2013-04-18 03:44:31.340000,2014-07-23 00:21:20.230000,bill,Legal Issues|Legislative Affairs|Public Services|Judiciary|Health|Insurance|Welfare and Poverty
nc,2013,lower,HB 983,2013 Fisheries Economic Development Act.,2013-04-18 03:44:31.558000,2014-03-05 01:07:53.423000,bill,"Legal Issues|Public Services|Agriculture and Food|Environmental|Other|Federal, State, and Local Relations|Budget, Spending, and Taxes|State Agencies|Animal Rights and Wildlife Issues"
nc,2013,lower,HB 984,Budget Authority Amendments.,2013-04-18 03:44:31.742000,2014-12-03 01:25:49.373000,bill,"Public Services|Budget, Spending, and Taxes"
nc,2013,lower,HB 985,Tax Reduction and Simplification.,2013-04-18 03:44:31.878000,2014-03-05 01:15:14.501000,bill,"Commerce|Public Services|Business and Consumers|Municipal and County Issues|Budget, Spending, and Taxes"
nc,2013,lower,HB 986,State Funds for Schools Do Not Revert.,2013-04-18 03:44:32.180000,2014-03-05 01:14:17.079000,bill,"State Agencies|Education|Municipal and County Issues|Budget, Spending, and Taxes|Public Services"
nc,2013,lower,HB 987,Emergency Stun Gun Use by School Personnel.,2013-04-18 03:44:32.328000,2014-03-05 01:14:56.520000,bill,"Municipal and County Issues|Public Services|Labor and Employment|Budget, Spending, and Taxes|State Agencies|Education|Guns"
nc,2013,lower,HB 988,WC/Fund for Misclassified Workers.,2013-04-18 03:44:32.488000,2014-03-05 01:14:08.063000,bill,"Commerce|Public Services|Labor and Employment|Budget, Spending, and Taxes|State Agencies|Insurance"
nc,2013,lower,HB 989,Appropriations Act of 2013.,2013-04-18 03:44:32.685000,2014-03-05 01:11:50.333000,bill,"Public Services|Transportation|Budget, Spending, and Taxes"
nc,2013,lower,HB 99,Caregiver Relief Act.,2013-02-14 01:06:20.892000,2014-03-05 01:09:11.975000,bill,Senior Issues|Public Services|Health|Family and Children Issues|Labor and Employment
nc,2013,lower,HB 990,Western Region Leadership Academy.,2013-04-18 03:44:32.867000,2014-03-05 01:07:47.529000,bill,"State Agencies|Public Services|Education|Municipal and County Issues|Budget, Spending, and Taxes"
nc,2013,lower,HB 991,NCCAT/Principal Leadership/Funds.,2013-04-18 03:44:33.090000,2014-12-03 01:26:04.474000,bill,"State Agencies|Education|Public Services|Budget, Spending, and Taxes"
nc,2013,lower,HB 992,Phoebe's Law.,2013-04-18 03:44:33.236000,2014-03-05 01:06:27.749000,bill,"Transportation|Legal Issues|Legislative Affairs|Public Services|Crime|Other|Budget, Spending, and Taxes|State Agencies|Education"
nc,2013,lower,HB 993,Funds for Poison Control.,2013-04-18 03:44:33.435000,2014-03-05 01:07:29.567000,bill,"State Agencies|Health|Public Services|Budget, Spending, and Taxes"
nc,2013,lower,HB 994,Make Film Credit Nonrefundable.,2013-04-18 03:44:33.604000,2014-03-05 01:12:12.984000,bill,"Commerce|Public Services|Other|Business and Consumers|Budget, Spending, and Taxes"
nc,2013,lower,HB 995,Naturopathic Doctors Licensing Act.,2013-04-18 03:44:33.800000,2014-03-05 01:09:21.967000,bill,Legal Issues|Public Services|Crime|Labor and Employment|Other|Health|State Agencies|Science and Medical Research
nc,2013,lower,HB 996,Scholarships for Veterans & Needy Students.,2013-04-18 03:44:33.990000,2014-12-03 01:26:16.402000,bill,"Budget, Spending, and Taxes|Public Services|Labor and Employment|Gambling and Gaming|Military|Education|Welfare and Poverty"
nc,2013,lower,HB 997,STEM Teacher Scholarship Program.,2013-04-18 03:44:34.235000,2014-03-05 01:15:27.972000,bill,"Commerce|Family and Children Issues|Public Services|Labor and Employment|Other|Budget, Spending, and Taxes|State Agencies|Education|Science and Medical Research"
nc,2013,lower,HB 998,Tax Simplification and Reduction Act.,2013-04-18 03:44:34.376000,2014-03-05 01:13:55.627000,bill,"Commerce|Recreation|Transportation|Legislative Affairs|Energy|Trade|Agriculture and Food|Other|Budget, Spending, and Taxes|Housing and Property|Business and Consumers|Public Services"
nc,2013,lower,HJR 1006,Utilities Commission Confirmation.,2013-05-02 02:48:02.760000,2014-03-05 01:13:12.624000,joint resolution,Commerce|State Agencies|Public Services|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 1007,Confirm Ayers as ED of Public Staff/NCUC.,2013-05-02 02:48:03.042000,2014-03-05 01:07:07.441000,joint resolution,Commerce|State Agencies|Public Services|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 1016,Honor James E. Ramsey.,2013-06-28 16:02:21.139000,2014-03-05 01:15:08.315000,joint resolution,Resolutions|Legislative Affairs
nc,2013,lower,HJR 1017,Honoring the Grove Park Inn's Centennial.,2013-06-28 16:02:21.436000,2014-03-05 01:14:34.598000,joint resolution,Resolutions|Business and Consumers|Legislative Affairs|Municipal and County Issues
nc,2013,lower,HJR 1023,Adjournment Resolution.,2013-07-26 02:19:39.501000,2014-03-05 01:15:15.898000,joint resolution,Legislative Affairs
nc,2013,lower,HJR 1024,Adjourn Reconvened Session.,2013-09-04 02:08:38.689000,2014-03-05 01:07:48.830000,joint resolution,Legislative Affairs
nc,2013,lower,HJR 1030,Honor NASCAR Hall of Fame Inductees.,2014-05-15 00:06:50.296000,2014-12-03 01:26:13.718000,joint resolution,Resolutions|Transportation|Recreation|Legislative Affairs
nc,2013,lower,HJR 1053,Honor Robynn Spence.,2014-05-15 00:06:08.775000,2014-05-17 00:13:26.915000,joint resolution,Legislative Affairs|Resolutions|Sexual Orientation and Gender Issues|Judiciary|Municipal and County Issues
nc,2013,lower,HJR 1068,Up Minimum Wage.,2014-05-15 00:06:31.843000,2014-05-17 00:13:42.723000,joint resolution,Labor and Employment|Legislative Affairs
nc,2013,lower,HJR 1074,Confirm Linda Combs as State Controller.,2014-05-15 00:06:28.769000,2014-06-18 00:19:59.631000,joint resolution,State Agencies|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 1112,Confirm Charlton L. Allen to Industrial Comm.,2014-05-16 00:11:32.022000,2014-06-18 00:19:54.393000,joint resolution,Commerce|State Agencies|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 1121,"Honor Leo Mercer, Former Member.",2014-05-20 00:05:12.122000,2014-11-01 00:03:16.036000,joint resolution,Resolutions|Legislative Affairs
nc,2013,lower,HJR 1128,Ban Publication of Mug Shots for Profit.,2014-05-20 00:05:03.462000,2014-06-03 00:05:28.808000,joint resolution,State Agencies|Other|Technology and Communication|Legislative Affairs|Crime
nc,2013,lower,HJR 1129,Military Appreciation Day.,2014-05-20 00:05:36.161000,2014-12-03 01:26:25.386000,joint resolution,Military|Resolutions|Legislative Affairs
nc,2013,lower,HJR 113,Honor African-American Revolutionary Heroes.,2013-02-15 01:07:06.649000,2014-03-05 01:13:49.504000,joint resolution,Military|Resolutions|Other|Legislative Affairs|Civil Liberties and Civil Rights
nc,2013,lower,HJR 1227,Honoring the Highway Patrol.,2014-06-03 00:08:00.846000,2014-06-03 00:08:00.846000,joint resolution,Transportation|Legal Issues|Legislative Affairs|Crime|Resolutions|State Agencies
nc,2013,lower,HJR 1232,Sales Tax Exemption for Certain Coins.,2014-06-27 00:20:25.496000,2014-07-01 00:18:29.170000,joint resolution,"Commerce|State Agencies|Public Services|Legislative Affairs|Budget, Spending, and Taxes"
nc,2013,lower,HJR 1255,Point of Sale Background Checks.,2014-06-04 00:04:30.980000,2014-06-12 00:21:00.954000,joint resolution,Commerce|State Agencies|Guns|Legislative Affairs|Crime
nc,2013,lower,HJR 126,Joint Resolution Requesting Balanced Budget.,2013-02-20 01:02:19.425000,2014-03-05 01:10:42.353000,joint resolution,"Resolutions|Legislative Affairs|Budget, Spending, and Taxes"
nc,2013,lower,HJR 1262,Suicide Prevention Resolution.,2014-06-12 00:19:51.473000,2014-07-09 00:26:05.956000,joint resolution,Legislative Affairs|Family and Children Issues|Labor and Employment|Other|Health|Military|State Agencies
nc,2013,lower,HJR 1268,Honor Jim Gulley.,2014-06-19 00:21:53.377000,2014-11-01 00:02:52.939000,joint resolution,Resolutions|Legislative Affairs
nc,2013,lower,HJR 1271,Honor Senator Martin Nesbitt.,2014-06-24 00:22:35.983000,2014-06-26 00:23:27.844000,joint resolution,Resolutions|Other|Legislative Affairs
nc,2013,lower,HJR 1274,Tolling Referendum.,2014-07-03 00:25:37.038000,2014-07-04 00:23:37.566000,joint resolution,Campaign Finance and Election Issues|Government Reform|Transportation|Legislative Affairs|Trade
nc,2013,lower,HJR 1276,Adjournment.,2014-07-17 00:22:31.393000,2014-08-22 00:03:54.776000,joint resolution,Legislative Affairs
nc,2013,lower,HJR 138,Set Comm. College Elect. Date.,2013-02-22 01:02:48.313000,2014-12-03 01:25:56.055000,joint resolution,Campaign Finance and Election Issues|State Agencies|Education|Legislative Affairs
nc,2013,lower,HJR 148,Honor Recovery of Bill of Rights.,2013-02-26 01:03:44.937000,2014-03-05 01:15:33.436000,joint resolution,Resolutions|Arts and Humanities|Legislative Affairs
nc,2013,lower,HJR 169,"Honor Fallen Soldiers.
",2013-03-02 01:07:48.035000,2013-05-22 03:11:26.430000,joint resolution,Military|Resolutions|Legislative Affairs|Labor and Employment
nc,2013,lower,HJR 171,Citizens United Response.,2013-03-02 01:07:48.986000,2014-03-05 01:07:36.451000,joint resolution,Campaign Finance and Election Issues|Commerce|Resolutions|Business and Consumers|Legislative Affairs
nc,2013,lower,HJR 182,Adjournment Resolution.,2014-08-16 00:03:16.041000,2014-08-20 00:03:15.490000,joint resolution,State Agencies|Government Reform|Other|Public Services|Legislative Affairs
nc,2013,lower,HJR 190,"Honor Ruth Graham.
",2013-03-02 01:07:58.168000,2013-03-06 01:17:31.770000,joint resolution,Resolutions|Social Issues|Legislative Affairs
nc,2013,lower,HJR 20,Jt Session/State Bd of Ed Confirmation.,2013-02-05 19:39:08.836000,2014-03-05 01:08:53.880000,joint resolution,State Agencies|Education|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 21,Joint Session/State Bd of Ed Confirmation.,2013-02-05 19:39:09.130000,2014-03-05 01:10:04.101000,joint resolution,State Agencies|Education|Executive Branch|Legislative Affairs
nc,2013,lower,HJR 259,Honor Edward L. Williamson.,2013-03-08 01:24:48.030000,2014-03-05 01:05:39.350000,joint resolution,Resolutions|Other|Legislative Affairs
nc,2013,lower,HJR 262,Honor Jean Preston.,2013-03-08 01:24:48.508000,2014-03-05 01:05:40.568000,joint resolution,Resolutions|Other|Legislative Affairs
